id,username,created_at,lng,lat,text
1516568840162918401,Andyravenclaw13,Wed Apr 20 00:06:02 +0000 2022,-82.170186,27.069032999999997,@mackutdd @Ronaldoisbak @Carra23 What are you smoking?
1516568871209254913,realaustinlegg,Wed Apr 20 00:06:10 +0000 2022,-83.804475,27.698681999999998,"@GatorsBB Commit (SO.,FL) INF Tyler Shelnut @santafesaints • High pro follow bat w/19 HRs on the season. Definitely… https://t.co/M1DDOYPyGp"
1516568905577373713,ecofriendlybro,Wed Apr 20 00:06:18 +0000 2022,-83.1738665,32.6782075,bruh we bouta get some great music 😭😭
1516568934702620679,SimplyKeosha,Wed Apr 20 00:06:25 +0000 2022,-83.1738665,32.6782075,@realericabanks here’s your chance “flow queen”
1516568940243308544,ShonenRump,Wed Apr 20 00:06:26 +0000 2022,-83.804475,27.698681999999998,@_dathomir_ Yah shit happens. It’s a once in a while thing.
1516568959704784902,MBoltonSF,Wed Apr 20 00:06:31 +0000 2022,-81.305959,28.558933,Eat here. https://t.co/Wu60W0Bh9p
1516568967594364928,JarvisD90,Wed Apr 20 00:06:33 +0000 2022,-83.1738665,32.6782075,They are running a real life zero blitz on Trae Young. They are treating him like a rookie qb lol.
1516568971801206794,JudySwi57078326,Wed Apr 20 00:06:34 +0000 2022,-83.804475,27.698681999999998,"@MikeJoPro I don't think so, they don't act like it!"
1516568972602359809,enginutkan,Wed Apr 20 00:06:34 +0000 2022,-83.804475,27.698681999999998,@AbhiFuse Nice. I should have a best of on vinyl. Came from Turkey with me. https://t.co/3eIcG1Xo0R
1516568973797691393,kearridevonn,Wed Apr 20 00:06:34 +0000 2022,-83.804475,27.698681999999998,How much will y’all charge to take someone to Orlando tomorrow? 🤣
1516568990780469251,TheSBWrestling,Wed Apr 20 00:06:38 +0000 2022,-81.29072884,28.56231916,GYV will now go by just Gibson &amp; Drake. @ WWE Recruit https://t.co/vX3RUoSu2G
1516568991367667719,Tiatussii,Wed Apr 20 00:06:38 +0000 2022,-83.804475,27.698681999999998,Friendly life reminder ✨Nobody owes you shit.
1516569010682408968,wtfsab,Wed Apr 20 00:06:43 +0000 2022,-83.1738665,32.6782075,@neckmani @crocsandthots I meannnnnn🤷🏽‍♀️ let’s not do thattttt https://t.co/ShhJR6GSEi
1516569016835452931,Boopityboop44,Wed Apr 20 00:06:44 +0000 2022,-83.1738665,32.6782075,My mom to me everyday
1516569018425126916,Soler4mvp,Wed Apr 20 00:06:45 +0000 2022,-83.1738665,32.6782075,@lawrencenfelton @KatysMyHabibi @Adamkendama1 @Braves @MaxFried32 So dansby can still hit 300Your logic makes 0 since
1516569018957770763,CoolWhip3343,Wed Apr 20 00:06:45 +0000 2022,-83.804475,27.698681999999998,I buy clothes and shoes like I actually go outside. LOL.
1516569023181426695,perkpowe,Wed Apr 20 00:06:46 +0000 2022,-83.804475,27.698681999999998,@RidinSkittles I will. Thank you very much.
1516569032639537158,floridaaboijay,Wed Apr 20 00:06:48 +0000 2022,-81.357491,28.713779,Sub finna hit
1516569039111340045,BagSzn11,Wed Apr 20 00:06:50 +0000 2022,-83.1738665,32.6782075,Mood 😁
1516569041682509825,AshleySims,Wed Apr 20 00:06:50 +0000 2022,-83.1738665,32.6782075,I appreciate @bomani_jones calling out the real issue here- people who put sugar on grits!
1516569050331156480,marge511,Wed Apr 20 00:06:52 +0000 2022,-83.1738665,32.6782075,@camfromthe216 Of course!
1516569085789847557,poptartdaddy,Wed Apr 20 00:07:01 +0000 2022,-82.5903702,28.0094109,That is … weird #ShowMeYourBeer - Drinking a Cheesecake And Chill by @MagnifyBrewing/@fourscorebeer at… https://t.co/nMUUMkwrIr
1516569091980603395,Highaf2471,Wed Apr 20 00:07:02 +0000 2022,-82.116175,26.992598,✌️till next time keys🌊 https://t.co/678UyIHYVI
1516569099278639107,sadittyycici,Wed Apr 20 00:07:04 +0000 2022,-83.804475,27.698681999999998,My bd momma so sweet
1516569113493004295,HarbingerSign,Wed Apr 20 00:07:07 +0000 2022,-81.57638423,30.19299005,Big job coming up - @rubixfoods designed by Yonce in Baltimore.The founders of the company invented Reddi Whip rig… https://t.co/R0r8C5Q5rh
1516569115636518921,TheBrofessor69,Wed Apr 20 00:07:08 +0000 2022,-82.53435400000001,28.4838475,@d_supersalad Is the pepsi version of coke coffee?
1516569131985903616,Marge57630773,Wed Apr 20 00:07:12 +0000 2022,-82.5330735,27.3411215,@Mmarie2539 @jmilla_milla He was outstanding on Sunday then it all went toS%&amp;t
1516569135873994754,angelstar2,Wed Apr 20 00:07:13 +0000 2022,-83.1738665,32.6782075,Watching Sona of Anarchy for the first time and JUICE!!! JUICE!!!!! I wasn’t prepared 😪😪😪😪 #soa #samcro https://t.co/JHyQqBFq2k
1516569141750243350,TerranceJDemons,Wed Apr 20 00:07:14 +0000 2022,-83.1738665,32.6782075,Can’t wait!
1516569154203144210,AmeliaSniderVB,Wed Apr 20 00:07:17 +0000 2022,-82.4471605,28.219121,Thank you! @PrepDigChris @PrepDig
1516569161421529090,MiBChelsAttack,Wed Apr 20 00:07:19 +0000 2022,-81.3677725,28.501678499999997,Remember when pandering to a corporation like this was a very distinctively un-left thing to do? Those were good ti… https://t.co/rZsNkvPAWG
1516569170724495361,totwonderland,Wed Apr 20 00:07:21 +0000 2022,-81.529538,28.7107455,target and ice cream date @crash53456 bc we’re too anxious to stay home and too tired to go to a theme park lmaooo
1516569201187688453,atldan,Wed Apr 20 00:07:28 +0000 2022,-83.1738665,32.6782075,"@dannyjesus Man.. I don't see it. He looks slow out there. Fine for this series, but I don't know about the next one."
1516569212290015232,GradybabyMunk,Wed Apr 20 00:07:31 +0000 2022,-83.1738665,32.6782075,Trae out. It could work in the hawks favor if they don’t play scared. Miami gonna play basic defense now. No high trapping
1516569240698081285,Gabby_Shirley_,Wed Apr 20 00:07:38 +0000 2022,-82.44269399999999,27.9965945,the Red Wings from the first period to the second period look like a different team … they had 5 shots through the… https://t.co/vsVfeRIhKJ
1516569255835230218,jimfoley,Wed Apr 20 00:07:41 +0000 2022,-83.804475,27.698681999999998,@dilanesper The Krafts use Gillette Stadium in Foxboro MA for both soccer (Revolution) and football (Patriots). No… https://t.co/rfI12ZpHxG
1516569262722371584,Crusegirl,Wed Apr 20 00:07:43 +0000 2022,-83.1738665,32.6782075,"@CollectorWriter Thank you, William! 🤗😊🤗"
1516569272876683268,sadittyycici,Wed Apr 20 00:07:45 +0000 2022,-83.804475,27.698681999999998,I can’t wait 😩😩
1516569276659994625,mwfsu,Wed Apr 20 00:07:46 +0000 2022,-83.1738665,32.6782075,@FinalAdventures I’m so sorry.
1516569304300494852,DBayardJackson,Wed Apr 20 00:07:53 +0000 2022,-82.369663,27.8230765,“Lopsided friendships” are one of THE most common issues women bring to me during sessions. So glad (the delightful… https://t.co/CkXDajPkpq
1516569306301095940,PrettiRickkay,Wed Apr 20 00:07:53 +0000 2022,-83.1738665,32.6782075,@chingdingaling_ @Latto Only one person is good for that. Lol sorry bruh. https://t.co/jmhQWTcq8M
1516569309211996161,katie_mccaughan,Wed Apr 20 00:07:54 +0000 2022,-83.804475,27.698681999999998,Preventing talent flight like this is a big part of our work as a city and arts community @MoreArtCulture If/when… https://t.co/unTl7azXoP
1516569310059241484,JudySwi57078326,Wed Apr 20 00:07:54 +0000 2022,-83.804475,27.698681999999998,@nathaliejacoby1 It's absurd!
1516569320842739724,DavidWright29,Wed Apr 20 00:07:57 +0000 2022,-81.40234699999999,28.299370500000002,"Dave1 found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/g1jAn9ATUa"
1516569330380541953,PaneraCareers,Wed Apr 20 00:07:59 +0000 2022,-82.4565315,27.3853366,"Fresh food, fun work! Panera associates are on the front lines of producing and delivering our craveable products w… https://t.co/XRMomY7Uik"
1516569339192819715,car_lehman,Wed Apr 20 00:08:01 +0000 2022,-82.1608655,29.1202225,6 KEYS SIGNS OF AN EMPIRE IN DECLINE!  LETS FIND OUT 1.  INTEREST RATE ￼HIT 0% .2.GOVERNMENT PRINTING MONEY 3. PU… https://t.co/1vxYNqxJMc
1516569383472140289,iamcwood1,Wed Apr 20 00:08:12 +0000 2022,-83.1738665,32.6782075,Guess Yeen learn ya lesson when that boy shot ya 💥 he must’ve been playin wit ya boy imma heart stoppa 🥷🏾
1516569384961064962,samanthaecook,Wed Apr 20 00:08:12 +0000 2022,-83.804475,27.698681999999998,@NateInSports Our favorite AAU coach 💚 #giveone
1516569385149816841,RagincajunBill,Wed Apr 20 00:08:12 +0000 2022,-83.804475,27.698681999999998,@BobHenry7 @No_hocus_pocus only the beginning
1516569391869087748,DeMOMcrat,Wed Apr 20 00:08:14 +0000 2022,-82.560333,28.076037499999998,"@TriniGyal247 @RonFilipkowski Maybe not, since being fired and sued. 😁"
1516569406855385097,Crusegirl,Wed Apr 20 00:08:17 +0000 2022,-83.1738665,32.6782075,@chef_recio305 Thank you! 🤗😊🤗
1516569408021409805,robbycfla,Wed Apr 20 00:08:18 +0000 2022,-83.804475,27.698681999999998,So Ron DeSantis has flags now for those of you keeping score at home.
1516569413956288514,AbdelaJason,Wed Apr 20 00:08:19 +0000 2022,-83.804475,27.698681999999998,@SylvieVaillanc2 @laurdil Come see me at Daytona Beach Regency! It would be great to see you and the family after a… https://t.co/4h4cLVI8rQ
1516569433875038222,jackleon,Wed Apr 20 00:08:24 +0000 2022,-83.804475,27.698681999999998,@bluto395 it was terrible today. i gave up attempting my lesson!
1516569453793751042,VoiceOverNerd,Wed Apr 20 00:08:28 +0000 2022,-81.58111111,28.41861111,Just posted a photo @ Magic Kingdom https://t.co/hFzYNDqzag
1516569454599192578,nopartyforme,Wed Apr 20 00:08:29 +0000 2022,-83.1738665,32.6782075,"@KristySwansonXO Hey Karen..I have an anti trump sticker on my car, and an equality sticker..The sides of my car ar… https://t.co/18aoJ5cmNI"
1516569461591007246,Rmplstlskn,Wed Apr 20 00:08:30 +0000 2022,-82.45977500000001,27.144431,@dangerouscurvz4 Nothing is like the real thing...Old school natural 🔥
